ID,State,Date,Total_Cases,New_Cases
20336,South Carolina,12/15/2020,265073,3183
20337,South Carolina,12/16/2020,268019,2946
20338,South Carolina,12/17/2020,272474,4455
20339,South Carolina,12/18/2020,276133,3659
20340,South Carolina,12/19/2020,279464,3331
20341,South Carolina,12/20/2020,282062,2598
20342,South Carolina,12/21/2020,284557,2495
20343,South Carolina,12/22/2020,288882,4325
20344,South Carolina,12/23/2020,292058,3176
20345,South Carolina,12/24/2020,296638,4580
20346,South Carolina,12/25/2020,299934,3296
20347,South Carolina,12/26/2020,304846,4912
20348,South Carolina,12/27/2020,306639,1793
20349,South Carolina,12/28/2020,309423,2784
20350,South Carolina,12/29/2020,312679,3256
20351,South Carolina,12/30/2020,317623,4944
20352,South Carolina,12/31/2020,323436,5813
20353,South Carolina,1/1/2021,329240,5804
20354,South Carolina,1/2/2021,334502,5262
20355,South Carolina,1/3/2021,338387,3885
20356,South Carolina,1/4/2021,341803,3416
20357,South Carolina,1/5/2021,347266,5463
20358,South Carolina,1/6/2021,352811,5545
20359,South Carolina,1/7/2021,360479,7668
20360,South Carolina,1/8/2021,366907,6428
20361,South Carolina,1/9/2021,374369,7462
20362,South Carolina,1/10/2021,378673,4304
20363,South Carolina,1/11/2021,382326,3653
20364,South Carolina,1/12/2021,387520,5194
20365,South Carolina,1/13/2021,392801,5281
20366,South Carolina,1/14/2021,396132,3331
20367,South Carolina,1/15/2021,402697,6565
20368,South Carolina,1/16/2021,408768,6071
20369,South Carolina,1/17/2021,412977,4209
20370,South Carolina,1/18/2021,416147,3170
20371,South Carolina,1/19/2021,419615,3468
20372,South Carolina,1/20/2021,424506,4891
20373,South Carolina,1/21/2021,429453,4947
20374,South Carolina,1/22/2021,434102,4649
20375,South Carolina,1/23/2021,438763,4661
20376,South Carolina,1/24/2021,442140,3377
20377,South Carolina,1/25/2021,444494,2354
20378,South Carolina,1/26/2021,448077,3583
20379,South Carolina,1/27/2021,452510,4433
20380,South Carolina,1/28/2021,456639,4129
20381,South Carolina,1/29/2021,460752,4113
20382,South Carolina,1/30/2021,464315,3563
20383,South Carolina,1/31/2021,466940,2625
20384,South Carolina,2/1/2021,468868,1928
20385,South Carolina,2/2/2021,471613,2745
20386,South Carolina,2/3/2021,474288,2675
20387,South Carolina,2/4/2021,477983,3695
20388,South Carolina,2/5/2021,480699,2716
20389,South Carolina,2/6/2021,483694,2995
20390,South Carolina,2/7/2021,485645,1951
20391,South Carolina,2/8/2021,487408,1763
20392,South Carolina,2/9/2021,489680,2272
20393,South Carolina,2/10/2021,492120,2440
20394,South Carolina,2/11/2021,495052,2932
20395,South Carolina,2/12/2021,497449,2397
20396,South Carolina,2/13/2021,500924,3475
20397,South Carolina,2/14/2021,502393,1469
20398,South Carolina,2/15/2021,503527,1134
20399,South Carolina,2/16/2021,504649,1122
20400,South Carolina,2/17/2021,506764,2115
20401,South Carolina,2/18/2021,509085,2321
20402,South Carolina,2/19/2021,511346,2261
20403,South Carolina,2/20/2021,513295,1949
20404,South Carolina,2/21/2021,514368,1073
20405,South Carolina,2/22/2021,515372,1004
20406,South Carolina,2/23/2021,516798,1426
20407,South Carolina,2/24/2021,518327,1529
20408,South Carolina,2/25/2021,519983,1656
20409,South Carolina,2/26/2021,521652,1669
20410,South Carolina,2/27/2021,523456,1804
20411,South Carolina,2/28/2021,524494,1038
20412,South Carolina,3/1/2021,525192,698
20413,South Carolina,3/2/2021,526152,960
20414,South Carolina,3/3/2021,527532,1380
20415,South Carolina,3/4/2021,529015,1483
20416,South Carolina,3/5/2021,530252,1237
20417,South Carolina,3/6/2021,531367,1115
20418,South Carolina,3/7/2021,532151,784
20419,South Carolina,3/8/2021,532774,623
20420,South Carolina,3/9/2021,533563,789
20421,South Carolina,3/10/2021,534653,1090
20422,South Carolina,3/11/2021,535877,1224
20423,South Carolina,3/12/2021,536911,1034
20424,South Carolina,3/13/2021,537961,1050
20425,South Carolina,3/14/2021,538543,582
20426,South Carolina,3/15/2021,539141,598
20427,South Carolina,3/16/2021,540341,1200
20428,South Carolina,3/17/2021,541706,1365
20429,South Carolina,3/18/2021,542826,1120
20430,South Carolina,3/19/2021,544030,1204
20431,South Carolina,3/20/2021,545092,1062
20432,South Carolina,3/21/2021,545709,617
20433,South Carolina,3/22/2021,546440,731
20434,South Carolina,3/23/2021,547280,840
20435,South Carolina,3/24/2021,548279,999
20436,South Carolina,3/25/2021,549416,1137
20437,South Carolina,3/26/2021,550597,1181
20438,South Carolina,3/27/2021,551564,967
20439,South Carolina,3/28/2021,552354,790
20440,South Carolina,3/29/2021,552957,603
20441,South Carolina,3/30/2021,553811,854
20442,South Carolina,3/31/2021,554768,957
20443,South Carolina,4/1/2021,555874,1106
20444,South Carolina,4/2/2021,556880,1006
20445,South Carolina,4/3/2021,557864,984
20446,South Carolina,4/4/2021,558546,682
20447,South Carolina,4/5/2021,559094,548
20448,South Carolina,4/6/2021,559612,518
20449,South Carolina,4/7/2021,560561,949
20450,South Carolina,4/8/2021,561576,1015
20451,South Carolina,4/9/2021,562559,983
20452,South Carolina,4/10/2021,563514,955
20453,South Carolina,4/11/2021,564256,742
20454,South Carolina,4/12/2021,564964,708
20455,South Carolina,4/13/2021,565774,810
20456,South Carolina,4/14/2021,566890,1116
20457,South Carolina,4/15/2021,568152,1262
20458,South Carolina,4/16/2021,569128,976
20459,South Carolina,4/17/2021,570136,1008
20460,South Carolina,4/18/2021,570901,765
20461,South Carolina,4/19/2021,571462,561
20462,South Carolina,4/20/2021,572205,743
20463,South Carolina,4/21/2021,573057,852
20464,South Carolina,4/22/2021,574023,966
20465,South Carolina,4/23/2021,574865,842
20466,South Carolina,4/24/2021,575593,728
20467,South Carolina,4/25/2021,576121,528
20468,South Carolina,4/26/2021,576558,437
20469,South Carolina,4/27/2021,577243,685
20470,South Carolina,4/28/2021,578049,806
20471,South Carolina,4/29/2021,578836,787
20472,South Carolina,4/30/2021,579544,708
20473,South Carolina,5/1/2021,580274,730
20474,South Carolina,5/2/2021,580773,499
20475,South Carolina,5/3/2021,581197,424
20476,South Carolina,5/4/2021,581797,600
20477,South Carolina,5/5/2021,582440,643
20478,South Carolina,5/6/2021,583145,705
20479,South Carolina,5/7/2021,583906,761
20480,South Carolina,5/8/2021,584628,722
20481,South Carolina,5/9/2021,584765,137
20482,South Carolina,5/10/2021,585055,290
20483,South Carolina,5/11/2021,585418,363
20484,South Carolina,5/12/2021,586274,856
20485,South Carolina,5/13/2021,586545,271
20486,South Carolina,5/14/2021,587317,772
20487,South Carolina,5/15/2021,587562,245
20488,South Carolina,5/16/2021,587904,342
20489,South Carolina,5/17/2021,588125,221
20490,South Carolina,5/18/2021,588444,319
20491,South Carolina,5/19/2021,589050,606
20492,South Carolina,5/20/2021,589281,231
20493,South Carolina,5/21/2021,589602,321
20494,South Carolina,5/22/2021,590002,400
20495,South Carolina,5/23/2021,590318,316
20496,South Carolina,5/24/2021,590507,189
20497,South Carolina,5/25/2021,590791,284
20498,South Carolina,5/26/2021,591381,590
20499,South Carolina,5/27/2021,591577,196
20500,South Carolina,5/28/2021,591888,311
20501,South Carolina,5/29/2021,592153,265
20502,South Carolina,5/30/2021,592330,177
20503,South Carolina,5/31/2021,592490,160
20504,South Carolina,6/1/2021,592609,119
20505,South Carolina,6/2/2021,592941,332
20506,South Carolina,6/3/2021,593061,120
20507,South Carolina,6/4/2021,593350,289
20508,South Carolina,6/5/2021,593615,265
20509,South Carolina,6/6/2021,593760,145
20510,South Carolina,6/7/2021,593894,134
20511,South Carolina,6/8/2021,594140,246
20512,South Carolina,6/9/2021,594330,190
20513,South Carolina,6/10/2021,594543,213
20514,South Carolina,6/11/2021,594739,196
20515,South Carolina,6/12/2021,594935,196
20516,South Carolina,6/13/2021,595067,132
20517,South Carolina,6/14/2021,595157,90
20518,South Carolina,6/15/2021,595310,153
20519,South Carolina,6/16/2021,595392,82
20520,South Carolina,6/17/2021,595474,82
20521,South Dakota,1/22/2020,0,0
20522,South Dakota,1/23/2020,0,0
20523,South Dakota,1/24/2020,0,0
20524,South Dakota,1/25/2020,0,0
20525,South Dakota,1/26/2020,0,0
20526,South Dakota,1/27/2020,0,0
20527,South Dakota,1/28/2020,0,0
20528,South Dakota,1/29/2020,0,0
20529,South Dakota,1/30/2020,0,0
20530,South Dakota,1/31/2020,0,0
20531,South Dakota,2/1/2020,0,0
20532,South Dakota,2/2/2020,0,0
20533,South Dakota,2/3/2020,0,0
20534,South Dakota,2/4/2020,0,0
20535,South Dakota,2/5/2020,0,0
20536,South Dakota,2/6/2020,0,0
20537,South Dakota,2/7/2020,0,0
20538,South Dakota,2/8/2020,0,0
20539,South Dakota,2/9/2020,0,0
20540,South Dakota,2/10/2020,0,0
20541,South Dakota,2/11/2020,0,0
20542,South Dakota,2/12/2020,0,0
20543,South Dakota,2/13/2020,0,0
20544,South Dakota,2/14/2020,0,0
20545,South Dakota,2/15/2020,0,0
20546,South Dakota,2/16/2020,0,0
20547,South Dakota,2/17/2020,0,0
20548,South Dakota,2/18/2020,0,0
20549,South Dakota,2/19/2020,0,0
20550,South Dakota,2/20/2020,0,0
20551,South Dakota,2/21/2020,0,0
20552,South Dakota,2/22/2020,0,0
20553,South Dakota,2/23/2020,0,0
20554,South Dakota,2/24/2020,0,0
20555,South Dakota,2/25/2020,0,0
20556,South Dakota,2/26/2020,0,0
20557,South Dakota,2/27/2020,0,0
20558,South Dakota,2/28/2020,0,0
20559,South Dakota,2/29/2020,0,0
20560,South Dakota,3/1/2020,0,0
20561,South Dakota,3/2/2020,0,0
20562,South Dakota,3/3/2020,0,0
20563,South Dakota,3/4/2020,0,0
20564,South Dakota,3/5/2020,0,0
20565,South Dakota,3/6/2020,0,0
20566,South Dakota,3/7/2020,0,0
20567,South Dakota,3/8/2020,0,0
20568,South Dakota,3/9/2020,0,0
20569,South Dakota,3/10/2020,5,5
20570,South Dakota,3/11/2020,8,3
20571,South Dakota,3/12/2020,8,0
20572,South Dakota,3/13/2020,9,1
20573,South Dakota,3/14/2020,9,0
20574,South Dakota,3/15/2020,9,0
